X,Y,yr,doy,top,bed,thk
-904477.5107837415,-854384.8594587314,2014,84,161.8326,122.8226,39
-904487.9091533239,-854374.4884038414,2014,84,157.4444,121.1144,36.33
-904498.4018254974,-854364.176538935,2014,84,153.0645,119.8245,33.24
-904508.8148694373,-854353.7894434026,2014,84,152.0117,120.0317,31.98
-904519.2277941962,-854343.4022210756,2014,84,151.3946,120.4446,30.96
-904529.5064014443,-854333.1569551287,2014,84,150.7897,120.8597,29.94
-904539.9190894652,-854322.769480851,2014,84,150.1789,121.2689,28.91
-904550.3465688652,-854312.3660924026,2014,84,149.5693,121.6893,27.88
-904560.6795030716,-854301.9032670947,2014,84,148.9596,122.0996,26.86
-904571.0272265136,-854291.4245291366,2014,84,148.3487,122.5087,25.84
-904581.3748286233,-854280.9456659091,2014,84,147.7351,122.9251,24.82
-904591.453932371,-854270.7508632413,2014,84,147.4345,123.4845,23.95
-904601.8012951047,-854260.2717527308,2014,84,147.1534,124.0334,23.12
-904612.0690168197,-854249.7174243628,2014,84,146.8579,123.6679,23.2
-904622.3515247052,-854239.1471839746,2014,84,146.5577,123.1777,23.38
-904632.4848180795,-854228.7347080151,2014,84,146.2624,122.6924,23.57
-904642.7670808362,-854218.1642219443,2014,84,145.955,122.205,23.75
-904653.0492201039,-854207.5936121367,2014,84,145.6652,121.7152,23.95
-904663.11753481,-854197.0898948614,2014,84,145.3619,121.2219,24.13
-904673.3348112362,-854186.4281636508,2014,84,145.047,120.727,24.32
-904683.5370538358,-854175.7820999416,2014,84,144.7283,120.2183,24.51
-904693.7540791561,-854165.1201245028,2014,84,144.4042,119.7042,24.69
-904703.8368085469,-854154.600137419,2014,84,144.0919,119.2019,24.89
-904713.8398870787,-854144.0049481099,2014,84,143.761,118.691,25.07
-904723.842841528,-854133.4096416542,2014,84,143.4214,118.1614,25.26
-904733.9798371799,-854122.6721027823,2014,84,143.0629,117.6229,25.44
-904744.1316124608,-854111.9186528389,2014,84,141.5147,115.9947,25.52
-904754.1341911401,-854101.3229916343,2014,84,139.8169,114.2369,25.58
-904764.3006193631,-854090.5535110282,2014,84,138.0999,112.4499,25.64
-904774.0892554139,-854080.0246576308,2014,84,136.3929,110.6829,25.71
-904784.255430118,-854069.2549394984,2014,84,134.6567,108.8767,25.78
-904794.1928796738,-854058.5679410435,2014,84,132.9326,107.0826,25.85
-904804.279262467,-854047.7229088466,2014,84,131.1795,105.2695,25.91
-904814.2313634652,-854037.019885434,2014,84,129.4191,103.4591,25.96
-904824.1833378621,-854026.3167460589,2014,84,127.669,101.639,26.03
-904834.1500910412,-854015.5976983872,2014,84,125.9025,100.5925,25.31
-904844.1713239566,-854004.6613307991,2014,84,122.767,99.047,23.72
-904854.1229156078,-853993.9578425689,2014,84,119.495,97.435,22.07
-904864.0097436574,-853983.1633763756,2014,84,116.2042,95.8042,20.4
-904873.896442961,-853972.3687957525,2014,84,112.9069,94.1769,18.73
-904883.9320579137,-853961.4161686734,2014,84,109.601,92.531,17.08
-904893.8184978337,-853950.6213574656,2014,84,106.2903,90.8803,15.41
-904903.7197130651,-853939.8106382831,2014,84,103.5356,89.4756,14.06
-904913.620799167,-853928.9998043301,2014,84,100.8499,88.0999,12.75
-904923.5763421422,-853917.9716470421,2014,84,98.1538,86.7038,11.44
-904933.3430359642,-853907.302729543,2014,84,95.4723,85.3423,10.13
-904943.1641848886,-853896.4164905862,2014,84,92.7931,85.0331,7.76
-904953.0001060264,-853885.5143443327,2014,84,90.1202,84.8502,5.26
-904962.8358958778,-853874.6120848465,2014,84,87.4427,84.6827,2.76
-904972.6715544455,-853863.7097121335,2014,84,84.7918,84.5218,0.27
-904982.507081724,-853852.8072261905,2014,84,85.0094,82.3194,2.69
-904992.3424777155,-853841.9046270222,2014,84,85.5942,79.8842,5.71
-905001.9789709157,-853831.053220749,2014,84,86.2096,77.4796,8.73
-905011.963124677,-853819.9924430727,2014,84,86.8044,75.0544,11.75
-905021.6789112835,-853809.2158697058,2014,84,87.4409,72.6609,14.78
-905031.4491271018,-853798.2219706444,2014,84,88.069,71.029,17.05
-905041.2192094723,-853787.2279599017,2014,84,88.7217,69.4917,19.23
-905051.0836182273,-853776.2930926726,2014,84,89.3677,67.9577,21.41
-905060.7193252404,-853765.4410240783,2014,84,90.0497,66.4597,23.59
-905070.5039105049,-853754.4308822668,2014,84,90.7392,64.9792,25.76
-905080.382823845,-853743.4798803073,2014,84,91.4593,63.5193,27.94
-905090.1671421283,-853732.4695133537,2014,84,95.9083,63.6883,32.22
-905099.8172243077,-853721.6012071451,2014,84,99.888,63.678,36.21
-905109.7651772909,-853710.4168491211,2014,84,99.774,61.884,37.89
-905119.4945596865,-853699.6233663699,2014,84,99.2192,59.9092,39.31
-905129.1591474093,-853688.7389315101,2014,84,99.178,58.188,41
-905139.0372663229,-853677.7872513415,2014,84,102.6735,58.0035,44.67
-905148.8505846034,-853666.7446171896,2014,84,102.179,56.099,46.07
-905158.72843753,-853655.7927093292,2014,84,98.2393,52.7093,45.52
-905168.4073974418,-853644.8920325638,2014,84,101.2955,52.3955,48.9
-905178.2998848162,-853633.9241002247,2014,84,101.3971,50.8071,50.6
-905188.1922393512,-853622.9560533162,2014,84,101.026,49.026,52.01
-905197.9354776307,-853612.1458786922,2014,84,101.2127,47.5027,53.71
-905207.8275683923,-853601.1776043711,2014,84,104.8681,47.5081,57.36
-905217.734424268,-853590.1934164537,2014,84,105.1013,46.0513,59.06
-905227.4772714538,-853579.3829048409,2014,84,104.8598,44.3998,60.47
-905237.2348871748,-853568.5564827215,2014,84,104.6472,42.7672,61.88
-905247.2754238828,-853557.4297578096,2014,84,104.4574,41.1674,63.3
-905257.1123543795,-853546.6781410844,2014,84,104.2988,39.5988,64.71
-905266.8695791091,-853535.8513803765,2014,84,104.6841,38.2741,66.41
-905276.840324781,-853524.957337369,2014,84,108.531,38.481,70.05
-905286.8109393807,-853514.0631779175,2014,84,108.9568,38.6168,70.33
-905296.6473549285,-853503.3111056976,2014,84,108.3734,38.5234,69.85
-905306.6177090858,-853492.4167149259,2014,84,104.3468,36.9368,67.4
-905316.5879321656,-853481.5222077147,2014,84,104.295,37.095,67.2
-905326.423961302,-853470.7697924179,2014,84,108.2491,39.0091,69.24
-905336.393923931,-853459.8750538959,2014,84,108.7468,39.4168,69.33
-905346.2296960163,-853449.1224104036,2014,84,108.7457,39.6157,69.13
-905356.2789842649,-853438.3024627607,2014,84,108.7543,39.8243,68.92
-905366.2485562452,-853427.4073755583,2014,84,108.7721,40.0521,68.72
-905376.1635306184,-853416.7294083841,2014,84,109.3061,40.4961,68.81
-905386.2124317598,-853405.9091083045,2014,84,112.7958,42.2358,70.56
-905396.2612035916,-853395.0886899068,2014,84,109.3705,40.9605,68.41
-905406.1609024472,-853384.4261763927,2014,84,108.8983,40.9783,67.92
-905416.209417547,-853373.6055231199,2014,84,108.9396,41.2196,67.72
-905426.3373956131,-853362.8597671299,2014,84,108.9837,40.1637,68.81
-905436.2516087374,-853352.1811018905,2014,84,109.0289,38.9489,70.08
-905446.2303963418,-853341.5931382284,2014,84,109.0753,37.7253,71.35
-905456.4124404214,-853330.6297844055,2014,84,109.1237,36.5037,72.61
-905466.4058692537,-853320.0257816202,2014,84,109.681,35.511,74.17
-905476.3842808407,-853309.4374653451,2014,84,113.7082,36.0282,77.68
-905486.7251307713,-853298.6237716464,2014,84,114.2665,35.0365,79.24
-905496.718184774,-853288.0194138663,2014,84,114.3134,33.8134,80.5
-905506.696222086,-853277.4307431304,2014,84,114.3599,32.5899,81.77
-905517.0366897818,-853266.6166821043,2014,84,114.4068,31.3768,83.04
-905527.0940779452,-853256.102779975,2014,84,114.451,30.151,84.3
-905537.1662359843,-853245.5729547029,2014,84,113.9931,28.7031,85.29
-905547.5063232345,-853234.7585244466,2014,84,110.0332,25.7332,84.3
-905557.5633415141,-853224.2442631971,2014,84,109.5686,24.2786,85.28
-905567.6202377204,-853213.7298834141,2014,84,110.1001,23.2701,86.84
-905577.9599447029,-853202.9150841233,2014,84,113.6184,23.5484,90.07
-905588.1110907326,-853192.4596590141,2014,84,110.1514,20.7814,89.37
-905598.1676179136,-853181.9449191961,2014,84,110.17,19.54,90.64
-905608.5865535517,-853171.204748421,2014,84,114.1842,20.0242,94.15
-905618.7224430668,-853160.7647650307,2014,84,114.6931,18.9931,95.71
-905628.8731025347,-853150.308855047,2014,84,114.6969,19.0169,95.69
-905639.2120521698,-853139.4933135347,2014,84,114.6952,19.1952,95.5
-905649.3475761741,-853129.0529663807,2014,84,114.6881,19.3881,95.31
-905659.4829798447,-853118.6124988437,2014,84,114.6756,19.5556,95.12
-905669.9807780554,-853107.9465724984,2014,84,114.6569,19.7269,94.93
-905680.1159384716,-853097.5058599084,2014,84,114.6333,19.8833,94.75
-905690.2509785508,-853087.0650269404,2014,84,114.6045,20.0545,94.55
-905700.6687891649,-853076.3237319276,2014,84,114.5696,20.1996,94.37
-905710.8832021778,-853065.9576441353,2014,84,114.5302,20.3502,94.18
-905721.0327672813,-853055.500637936,2014,84,114.4852,20.4952,94
-905731.4353151952,-853044.7747751194,2014,84,114.4333,20.6233,93.81
-905741.6642555096,-853034.3925109244,2014,84,114.3778,20.7678,93.62
-905751.7985681855,-853023.9509469559,2014,84,114.8275,21.1075,93.71
-905762.2952519665,-853013.2838851222,2014,84,118.7406,22.9706,95.77
-905772.4293213611,-853002.8420761267,2014,84,119.1708,23.3008,95.87
-905782.6428936699,-852992.475129484,2014,84,118.5963,22.6363,95.96
-905793.1392069123,-852981.8076882845,2014,84,114.5348,20.3648,94.17
-905803.2729135432,-852971.3655129727,2014,84,113.9409,19.6109,94.34
-905813.4861257431,-852960.9981972022,2014,84,113.8528,19.0728,94.79
-905823.9820684303,-852950.3303766468,2014,84,114.2485,18.7385,95.51
-905834.1154122862,-852939.8878350335,2014,84,117.6435,19.7135,97.93
-905844.3282643612,-852929.5201501447,2014,84,114.5755,17.8755,96.71
-905854.8238364821,-852918.8519502496,2014,84,117.9522,18.8422,99.11
-905865.0364479059,-852908.48401754,2014,84,118.3494,18.4994,99.85
-905875.2489407202,-852898.1159626154,2014,84,118.2448,17.9448,100.3
-905885.744143163,-852887.4473824351,2014,84,118.1361,17.3961,100.75
-905895.8767623042,-852877.0041073229,2014,84,118.0301,16.8301,101.2
-905906.0888949672,-852866.6356833051,2014,84,117.9238,16.2738,101.65
-905916.5688416711,-852855.9825350378,2014,84,117.3139,15.4939,101.82
-905926.7956188092,-852845.5980519888,2014,84,113.2257,13.1957,100.03
-905937.0073921875,-852835.2292579619,2014,84,113.6061,12.8561,100.75
-905947.4869697324,-852824.5757299738,2014,84,121.4718,15.7718,105.7
-905957.6985026121,-852814.2066883282,2014,84,121.8586,15.4286,106.43
-905968.138398418,-852803.7543690318,2014,84,118.2617,13.3417,104.92
-905978.4836495806,-852793.2427695135,2014,84,121.6229,14.2929,107.33
-905988.6948240281,-852782.8733569472,2014,84,122.014,13.944,108.07
-905999.0398330292,-852772.3615081966,2014,84,121.8918,13.3718,108.52
-906009.3847201222,-852761.84953402,2014,84,121.7684,12.798400000000001,108.97
-906019.5955354277,-852751.4797516542,2014,84,121.6459,12.2159,109.42
-906029.955063489,-852740.9517150491,2014,84,122.0206,11.8706,110.15
-906040.2995863165,-852730.4393660469,2014,84,125.3744,11.5444,113.83
-906050.5100422858,-852720.0692137162,2014,84,121.7683,8.0283,113.74
-906060.8543229349,-852709.5566154988,2014,84,121.1391,5.7991,115.33
-906071.1984816665,-852699.0438918651,2014,84,121.009,3.789,117.21
-906081.488227412,-852688.7483252242,2014,84,120.8798,1.7898,119.09
-906091.8321448461,-852678.2353514411,2014,84,121.2475,-0.0025,121.25
-906102.1759403578,-852667.7222522444,2014,84,125.0936,-0.2764,125.37
-906112.5196139455,-852657.209027634,2014,84,125.467,-2.073,127.53
-906122.7292321686,-852646.8380110508,2014,84,125.33,-4.08,129.41
-906133.0726635562,-852636.3245372451,2014,84,125.1889,-7.7611,132.95
-906143.4159730177,-852625.8109380339,2014,84,125.0465,-11.6635,136.7
-906153.6103510923,-852615.4553670672,2014,84,124.9052,-15.5548,140.45
-906164.0330745575,-852605.0164667917,2014,84,124.7615,-19.4485,144.21
-906174.3760209498,-852594.5024922263,2014,84,124.6173,-23.3427,147.96
-906184.5849218167,-852584.1307354104,2014,84,124.4744,-27.2356,151.71
-906195.0615479314,-852573.4741668906,2014,84,124.8368,-30.9132,155.76
-906205.3349877659,-852563.1929229714,2014,84,128.6827,-33.0773,161.75
-906215.6774491374,-852552.6784476679,2014,84,128.5273,-36.9827,165.5
-906226.0197885676,-852542.1638469659,2014,84,124.9139,-38.0261,162.95
-906236.213211202,-852531.8072889409,2014,84,128.2463,-35.4837,163.73
-906246.768885428,-852521.2250267789,2014,84,128.6208,-34.2192,162.84
-906256.9620688995,-852510.8682208244,2014,84,128.4963,-33.1637,161.67
-906267.1551340695,-852500.5112930645,2014,84,128.3805,-32.1095,160.49
-906277.7104430991,-852489.9286480945,2014,84,128.2713,-31.0487,159.32
-906287.9032690983,-852479.5714724142,2014,84,128.1751,-29.9749,158.15
-906298.2447607219,-852469.0559960603,2014,84,128.0877,-28.8923,156.98
-906308.571252185,-852458.5562123896,2014,84,128.0083,-27.7917,155.81
-906318.8976220613,-852448.0563036959,2014,84,127.9392,-26.6908,154.63
-906329.08996976,-852437.6986358316,2014,84,127.8792,-25.5808,153.46
-906339.5499970486,-852427.0561112452,2014,84,127.826,-24.454,152.29
-906349.7272273859,-852416.7140153715,2014,84,127.781,-10.709,138.49
-906360.1870083773,-852406.0712376876,2014,84,127.7409,4.7409,123.01
-906370.2992027501,-852395.6381472782,2014,84,127.7069,8.7369,118.97
-906380.6099670914,-852385.153310545,2014,84,127.6773,11.2073,116.47
-906390.8558114404,-852374.577602401,2014,84,127.6503,13.6803,113.97
-906401.0866558565,-852364.0175908116,2014,84,127.6272,16.1672,111.47
-906411.2631671553,-852353.6747605846,2014,84,127.6071,18.6471,108.96
-906421.6425300268,-852342.9563037186,2014,84,127.5893,21.1393,106.46
-906431.7391220523,-852332.538304685,2014,84,127.5739,23.6239,103.96
-906442.0236792743,-852321.7604963924,2014,84,127.5588,26.1188,101.45
-906452.1200277231,-852311.3422559752,2014,84,127.543,28.603,98.95
-906462.3501355588,-852300.7815092271,2014,84,127.5239,29.2439,98.29
-906472.5004378,-852290.1457199857,2014,84,127.5011,29.6411,97.87
-906482.6357401703,-852279.525630975,2014,84,127.4709,30.0309,97.44
-906492.785793021,-852268.8896001603,2014,84,127.434,30.414,97.02
-906502.9357210832,-852258.2534484742,2014,84,127.3871,30.7871,96.6
-906513.0855243538,-852247.6171759164,2014,84,127.3316,31.1616,96.18
-906523.2203284912,-852236.9966043043,2014,84,127.2649,31.5149,95.76
-906533.290194471,-852226.2851760971,2014,84,126.679,31.629,95.04
-906543.4247486928,-852215.6643642224,2014,84,122.6124,30.2324,92.38
-906553.4943626116,-852204.9526972838,2014,84,122.0073,30.3373,91.67
-906563.6286669108,-852194.3316451509,2014,84,121.9028,30.6528,91.25
-906573.6831553534,-852183.6355621828,2014,84,121.7907,30.9607,90.82
-906583.7523908223,-852172.9235377165,2014,84,122.1807,31.4907,90.69
-906593.8607907905,-852162.0099014564,2014,84,126.0431,33.5231,92.51
-906603.7810422592,-852151.4558707983,2014,84,125.9044,33.8144,92.09
-906613.8350248322,-852140.7593140982,2014,84,121.7809,32.3609,89.42
-906623.8091853531,-852129.9877331529,2014,84,121.6462,32.6562,89
-906633.7832179029,-852119.2160354701,2014,84,125.5107,34.6807,90.82
-906643.7571224795,-852108.4442210514,2014,84,126.3861,35.4161,90.97
-906653.7308990805,-852097.6722898962,2014,84,130.2328,37.4428,92.79
-906663.8235214732,-852086.7736478654,2014,84,130.6095,38.9395,91.67
-906673.583496555,-852076.0690009053,2014,84,130.4816,40.3416,90.13
-906683.6758592784,-852065.1701237534,2014,84,130.3521,41.7521,88.6
-906693.7032600946,-852054.180403261,2014,84,130.2256,43.1556,87.07
-906703.4479794593,-852043.4912390892,2014,84,130.1066,44.5666,85.53
-906713.3805429706,-852032.442213969,2014,84,129.9893,45.9893,84
-906723.2588413773,-852021.6103970839,2014,84,130.389,47.639,82.75
-906733.0573048263,-852010.7035704391,2014,84,134.2331,50.7931,83.44
-906742.9204733982,-851999.8873511511,2014,84,134.1341,52.2241,81.91
-906752.7727983883,-851988.7629727419,2014,84,130.1003,51.9503,78.15
-906762.422168691,-851978.014066796,2014,84,130.006,53.396,76.61
-906772.3390649968,-851966.9801807447,2014,84,133.8769,57.7069,76.18
-906782.0422921571,-851956.013725785,2014,84,134.3378,60.6778,73.66
-906791.8792099945,-851944.9047219099,2014,84,134.2766,63.4366,70.84
-906801.433479843,-851934.0963113673,2014,84,134.2263,64.2063,70.01
-906811.1904167219,-851922.9121961078,2014,84,134.1834,64.7334,69.45
-906820.8782426883,-851911.9611261889,2014,84,134.1498,65.2598,68.88
-906830.6200383734,-851900.7926157574,2014,84,134.1228,65.7928,68.32
-906840.2278821426,-851889.7664402552,2014,84,134.1026,66.3426,67.76
-906849.741007738,-851878.6811001286,2014,84,134.0886,66.8886,67.19
-906859.4823940475,-851867.5122602519,2014,84,133.5588,67.2188,66.34
-906868.9952480219,-851856.4267056088,2014,84,129.6031,66.0531,63.55
-906878.5079667132,-851845.3410450091,2014,84,129.0803,66.3803,62.69
-906888.15435592,-851834.1128248054,2014,84,129.0807,66.9407,62.13
-906897.5870817115,-851822.952071535,2014,84,129.0835,66.7835,62.3
-906907.2183272905,-851811.7394643867,2014,84,129.0875,66.5175,62.57
-906916.7697121041,-851800.4518712417,2014,84,129.0915,66.2515,62.84
-906926.1074347582,-851789.2317545724,2014,84,129.0946,65.9846,63.1
-906935.5247431209,-851778.0864115302,2014,84,129.0972,65.7272,63.37
-906944.9959850513,-851766.7236275977,2014,84,129.099,65.449,63.64
-906954.3184256549,-851755.5190322392,2014,84,129.0992,65.1792,63.91
-906963.7893856524,-851744.1560403045,2014,84,129.0976,64.9176,64.17
-906973.2453381476,-851732.8087732131,2014,84,129.0938,64.6438,64.44
-906982.4876324483,-851721.5289993314,2014,84,129.0873,64.3673,64.71
-906991.714921829,-851710.2649557678,2014,84,128.5579,63.8679,64.69
-907001.0907213341,-851698.8425113121,2014,84,125.0836,62.0736,63.01
-907010.3717815802,-851687.3609266051,2014,84,128.0038,63.0738,64.93
-907019.5189161688,-851676.021715824,2014,84,124.5377,61.2677,63.26
-907028.7996887934,-851664.5399318218,2014,84,123.9848,60.7448,63.24
-907038.0803167041,-851653.0580474451,2014,84,123.9443,60.4443,63.51
-907047.2662012548,-851641.5170294505,2014,84,123.896,60.126,63.78
-907056.3330297405,-851630.1025622623,2014,84,123.8404,59.8004,64.05
-907065.3848517956,-851618.7038307404,2014,84,123.7781,59.4681,64.32
-907074.5554381725,-851607.1783524349,2014,84,123.1969,58.9069,64.29
-907083.6610038114,-851595.5620842379,2014,84,119.6579,57.0479,62.61
-907092.766421599,-851583.9457197767,2014,84,123.0311,58.4411,64.59
-907101.7230641103,-851572.487578182,2014,84,123.4481,58.5681,64.88
-907110.7335848393,-851560.8119972115,2014,84,123.3477,58.4677,64.88
-907119.7290940201,-851549.1521544112,2014,84,122.7312,58.1412,64.59
-907128.7393165249,-851537.4763854846,2014,84,119.1588,56.5188,62.64
-907137.7345278867,-851525.8163550458,2014,84,122.5001,57.9101,64.59
-907146.6498460806,-851514.0813769919,2014,84,122.8847,58.0047,64.88
-907155.4312600191,-851502.488802738,2014,84,122.7542,57.8742,64.88
-907164.3314176,-851490.7694753855,2014,84,122.0854,57.5054,64.58
-907173.166539144,-851478.9593722656,2014,84,118.4993,55.8593,62.64
-907181.9866474514,-851467.165012494,2014,84,121.7951,57.2151,64.59
